track_id,psnr_sr,psnr_base,ssim_sr,ssim_base
track_14895,17.8357,15.4063,0.3994,0.1901
track_14914,19.8265,17.1198,0.5382,0.3457
track_14924,15.1832,13.6407,0.5032,0.2876
track_14926,15.3316,14.1276,0.3929,0.2859
track_14938,17.3431,15.7271,0.5187,0.3372
track_14943,18.3839,16.8921,0.4609,0.3492
track_14944,18.3498,16.8341,0.4296,0.3056
track_14958,15.5022,14.3529,0.3715,0.2159
track_14971,17.1204,15.3437,0.5135,0.3474
track_14981,17.9400,15.7692,0.5458,0.3497
track_14991,17.3173,14.8889,0.5467,0.3855
track_15001,18.4582,16.3034,0.4310,0.2874
track_15009,18.7973,15.8969,0.5928,0.4272
track_15015,18.5942,15.7193,0.5405,0.3084
track_15039,18.2722,15.7005,0.5864,0.3809
track_15045,16.2088,14.0276,0.5306,0.3322
track_15063,16.7419,14.7024,0.4538,0.2621
track_15103,20.1307,17.6227,0.5843,0.4401
track_15112,16.8423,14.7925,0.5408,0.3314
track_15120,16.1187,14.3586,0.5031,0.3293
track_15148,17.1777,14.4137,0.5981,0.3303
track_15153,16.5915,14.8517,0.4469,0.3153
track_15191,16.4869,14.7201,0.4776,0.2546
track_15223,17.9256,15.6944,0.5151,0.3556
track_15233,15.1047,13.2782,0.4748,0.2486
track_15242,16.0501,13.7873,0.5445,0.3057
track_15264,19.4504,17.3035,0.5640,0.4443
track_15265,15.9800,14.6823,0.4105,0.2687
track_15266,17.1392,15.2409,0.5270,0.3678
track_15281,22.0921,18.7742,0.6808,0.4932
track_15285,17.2638,15.3814,0.5649,0.4047
track_15299,19.3323,17.1025,0.5391,0.3539
track_15314,15.6346,13.7562,0.4235,0.1961
track_15315,17.2907,15.1065,0.5219,0.3131
track_15324,17.4620,15.8063,0.6158,0.4672
track_15341,18.1802,16.3997,0.5278,0.3918
track_15345,15.4568,13.8241,0.5223,0.3303
track_15346,15.5197,14.3443,0.4341,0.3147
track_15350,16.0319,14.2911,0.4852,0.3236
track_15358,15.1593,13.0225,0.4592,0.2136
track_15371,14.8376,13.4868,0.5126,0.3282
track_15377,17.5341,14.7641,0.6125,0.3957
track_15378,16.6414,14.2601,0.5213,0.3549
track_15393,15.0847,13.8053,0.4327,0.2809
track_15395,16.7687,14.6196,0.5455,0.3425
track_15397,16.2885,14.3088,0.5033,0.2470
track_15422,16.7363,14.7251,0.5584,0.3740
track_15424,18.6300,16.0896,0.5997,0.3902
track_15426,16.4194,14.5022,0.4404,0.2784
track_15446,16.9235,14.7643,0.4953,0.3111
track_15449,16.0072,14.1992,0.5704,0.3718
track_15450,15.3670,14.0020,0.4346,0.3257
track_15456,16.0948,14.1711,0.5352,0.2851
track_15457,15.8231,14.5033,0.4627,0.3366
track_15465,14.9645,13.5885,0.4222,0.2615
track_15466,18.1244,15.4690,0.5440,0.3293
track_15488,15.3081,13.6833,0.4762,0.2296
track_15499,18.0639,15.3894,0.6188,0.4034
track_15500,16.1146,14.4348,0.5583,0.4109
track_15505,15.8269,13.7720,0.5008,0.2849
track_15515,21.8430,17.6860,0.6946,0.5078
track_15534,21.2133,18.1224,0.7065,0.5472
track_15544,16.6770,14.5791,0.5362,0.3334
track_15546,16.8872,14.5921,0.5475,0.3513
track_15587,15.0259,13.6251,0.3948,0.2784
track_15590,17.0096,15.0329,0.5313,0.3660
track_15594,20.9038,17.9475,0.7057,0.5217
track_15597,20.3300,16.7854,0.6255,0.4539
track_15600,15.3088,13.6478,0.4851,0.2451
track_15606,20.3933,16.7998,0.5074,0.3319
track_15609,21.8299,18.6708,0.5546,0.4398
track_15619,18.4238,15.5537,0.4278,0.1917
track_15622,18.9999,16.9407,0.5271,0.3488
track_15630,18.8523,15.8760,0.4750,0.2758
track_15639,21.2420,18.0573,0.4448,0.2692
track_15646,19.3655,16.5703,0.5369,0.3454
track_15648,20.4309,17.8139,0.6255,0.4673
track_15660,21.9277,18.3955,0.6593,0.3887
track_15667,17.1456,15.9449,0.4357,0.3287
track_15675,20.4038,16.6795,0.6153,0.3536
track_15688,18.6358,16.4099,0.3819,0.2806
track_15706,20.7132,17.9699,0.5647,0.4007
track_15720,26.3473,23.0014,0.7304,0.5958
track_15731,19.0185,15.7394,0.6035,0.4276
track_15739,19.2544,17.0757,0.5683,0.3526
track_15782,15.6058,14.1414,0.4896,0.3677
track_15801,17.5120,15.9708,0.5685,0.4360
track_15810,16.3367,14.3001,0.4240,0.2531
track_15816,15.7247,13.9768,0.4943,0.2724
track_15819,17.7608,15.6114,0.4491,0.3442
track_15843,16.6870,13.9278,0.5218,0.3140
track_15847,19.0947,15.8935,0.5818,0.3368
track_15867,22.3376,19.4031,0.6555,0.4625
track_15899,20.9934,18.1973,0.6059,0.4083
track_15902,18.9973,16.8876,0.4867,0.3523
track_15926,20.2274,17.1676,0.5446,0.3856
track_15949,18.6646,16.6736,0.5261,0.4136
track_15956,16.4638,14.5123,0.4848,0.3290
track_15968,23.5210,19.9927,0.7088,0.4863
track_15976,20.8415,16.2384,0.6472,0.4477
track_15996,17.3648,15.0320,0.5560,0.2768
track_16005,16.7444,14.6089,0.5323,0.3790
track_16007,18.2129,15.7193,0.5439,0.3868
track_16021,16.3654,13.9890,0.4528,0.2326
track_16044,19.6442,17.1227,0.5958,0.3699
track_16049,19.3328,17.1735,0.4670,0.3787
track_16054,16.3315,14.1692,0.4135,0.1991
track_16057,15.9349,13.6509,0.5174,0.3115
track_16058,21.8106,17.1266,0.7525,0.5155
track_16059,20.6536,17.7860,0.6200,0.4689
track_16060,20.7127,18.1561,0.5129,0.3836
track_16064,17.5011,14.6689,0.5795,0.3524
track_16104,19.4619,17.0516,0.4674,0.3480
track_16131,18.0475,15.7320,0.5475,0.3682
track_16205,22.0723,18.7901,0.7356,0.5523
track_16227,21.5874,18.9585,0.6344,0.4926
track_16228,17.2498,15.1733,0.5417,0.3118
track_16244,17.3907,15.3120,0.5526,0.4081
track_16245,22.1975,19.1550,0.6666,0.5206
track_16292,15.8586,13.7714,0.4436,0.2352
track_16305,18.6788,16.4700,0.5841,0.3985
track_16317,15.2948,13.5206,0.4659,0.3021
track_16322,18.7616,16.1724,0.5485,0.3738
track_16348,17.5206,15.1274,0.5397,0.3604
track_16351,19.3454,16.2350,0.6049,0.4013
track_16377,20.4527,17.4671,0.6785,0.5284
track_16398,19.6003,17.6398,0.6241,0.5028
track_16399,18.1217,15.5814,0.5969,0.4240
track_16405,16.5900,14.8247,0.4856,0.3187
track_16407,21.1580,17.4106,0.6635,0.4606
track_16408,17.5068,15.2784,0.5470,0.3403
track_16410,16.6875,14.6984,0.5625,0.3371
track_16413,23.2010,20.8656,0.6747,0.6051
track_16432,15.9936,13.8950,0.4634,0.2645
track_16438,17.7694,15.1243,0.5796,0.3399
track_16439,16.0620,14.6496,0.4423,0.3007
track_16444,18.7469,16.8011,0.5768,0.4066
track_16445,19.2414,17.0726,0.6414,0.4833
track_16446,16.4563,14.1648,0.4996,0.2836
track_16449,20.2446,17.3135,0.5868,0.4036
track_16467,18.3657,15.2898,0.5466,0.3187
track_16474,19.8923,16.5105,0.7386,0.5490
track_16507,16.4837,14.7387,0.4738,0.2960
track_16513,22.0089,18.9019,0.6512,0.4561
track_16517,16.5632,14.5999,0.4580,0.2628
track_16518,19.0820,15.2508,0.6561,0.3497
track_16523,15.9752,14.0177,0.4914,0.2504
track_16527,16.7310,14.5889,0.5673,0.3265
track_16557,15.8794,14.2694,0.5071,0.3236
track_16562,16.9521,14.4089,0.4881,0.2520
track_16571,20.7872,17.5672,0.6049,0.3295
track_16572,16.2341,14.4590,0.4141,0.2565
track_16580,15.4638,14.3375,0.4984,0.3505
track_16602,22.3073,18.7340,0.6470,0.3919
track_16618,19.1014,16.6299,0.5116,0.3271
track_16622,21.3115,18.1595,0.5705,0.3062
track_16648,23.8134,20.3354,0.5435,0.3929
track_16652,20.8927,17.9347,0.6732,0.5391
track_16656,17.5299,15.3604,0.5426,0.3994
track_16691,20.1685,17.8094,0.6051,0.4264
track_16700,20.4808,16.9650,0.4838,0.2982
track_16703,21.2546,18.0306,0.6212,0.4499
track_16706,18.2811,15.9916,0.4407,0.2381
track_16710,15.2877,13.7391,0.4738,0.2915
track_16715,16.9379,15.7440,0.4799,0.3572
track_16717,19.9947,17.1966,0.4075,0.2826
track_16725,20.7437,18.1384,0.6126,0.4159
track_16731,16.0764,14.5526,0.4929,0.3383
track_16736,17.9332,16.3536,0.4526,0.3081
track_16753,16.6732,14.6251,0.5555,0.3562
track_16758,17.0847,15.4579,0.5087,0.3558
track_16760,16.9755,14.6986,0.5407,0.3104
track_16783,20.2519,17.5326,0.4999,0.2897
track_16788,22.3727,19.1420,0.6416,0.4337
track_16812,18.5962,16.2282,0.6071,0.3940
track_16813,19.2861,16.4963,0.6618,0.5201
track_16831,15.9062,14.3825,0.4695,0.3382
track_16861,18.2136,15.6408,0.5768,0.3835
track_16870,15.6633,13.3699,0.5423,0.2506
track_16872,17.1031,15.0542,0.5376,0.3631
track_16901,15.6513,14.4270,0.5239,0.3711
track_16915,16.1803,14.6477,0.4240,0.2829
track_16940,19.9137,16.9385,0.6714,0.4401
track_16949,18.0243,16.0287,0.5040,0.3448
track_16967,15.5799,13.8110,0.5148,0.3375
track_16975,17.1886,14.7956,0.5842,0.3841
track_16990,16.8592,14.7277,0.5299,0.3120
track_16991,17.2201,15.0089,0.5546,0.3807
track_16997,18.3288,15.9580,0.6217,0.3969
track_17010,17.7160,15.4435,0.5872,0.4143
track_17015,17.5760,15.7662,0.5892,0.4152
track_17052,23.0885,19.9484,0.6684,0.4048
track_17062,18.4135,16.7194,0.4228,0.3085
track_17066,16.2212,14.1355,0.5043,0.2799
track_17073,15.5140,13.7140,0.4867,0.3054
track_17108,20.0168,17.1962,0.5864,0.4364
track_17116,21.1450,16.9848,0.7190,0.5021
track_17125,16.9362,16.0003,0.5026,0.3943
track_17131,20.5110,19.8287,0.6429,0.6182
track_17136,15.8958,13.8795,0.4397,0.2222
track_17145,18.0199,15.2603,0.5276,0.3849
track_17152,17.0164,15.6708,0.5003,0.3918
track_17157,18.8836,17.3919,0.5059,0.3984
track_17165,17.6870,15.3645,0.5284,0.3556
track_17172,21.4873,19.4416,0.6950,0.5634
track_17180,17.5870,14.7807,0.5768,0.4023
track_17193,15.8122,14.2457,0.5312,0.3702
track_17197,20.8139,17.8406,0.6281,0.3541
track_17199,18.2916,15.9350,0.4093,0.2288
track_17249,16.5440,14.9897,0.4211,0.1897
track_17294,17.6108,15.9357,0.4512,0.2494
track_17301,18.3898,16.3050,0.5243,0.3969
track_17333,19.0990,15.5792,0.6815,0.4280
track_17344,17.9905,16.8794,0.5025,0.3979
track_17364,19.3202,17.9287,0.5796,0.4861
track_17388,18.2571,15.7136,0.4827,0.2961
track_17411,19.2588,16.4913,0.6184,0.4687
track_17421,17.2667,15.7272,0.4398,0.2988
track_17506,14.7975,13.6775,0.4159,0.2804
track_17556,18.4344,15.8260,0.5608,0.4026
track_17566,16.7716,14.5615,0.5960,0.3752
track_17576,17.6391,15.1284,0.5606,0.4259
track_17578,16.0348,14.2828,0.5148,0.3666
track_17593,18.7397,16.9102,0.4930,0.2707
track_17618,14.2256,12.8746,0.3651,0.2027
track_17640,15.7921,13.8976,0.4973,0.2449
track_17644,15.1347,13.5361,0.4776,0.3112
track_17655,18.1033,15.9164,0.6027,0.4535
track_17660,22.2906,18.5161,0.7061,0.4885
track_17673,17.1268,16.2511,0.4621,0.3021
track_17675,17.1857,15.6008,0.5328,0.3412
track_17676,17.9128,15.5621,0.4750,0.2642
track_17712,19.1237,15.9481,0.5628,0.3888
track_17735,15.2934,13.8429,0.4651,0.3032
track_17760,18.1582,16.7880,0.5811,0.4485
track_17762,20.9945,17.3839,0.6388,0.4465
track_17769,21.9228,19.6891,0.7352,0.6265
track_17770,18.4146,15.9926,0.5382,0.4089
track_17785,14.9267,14.0047,0.4311,0.2761
track_17819,17.4803,14.8199,0.6061,0.3389
track_17833,17.2658,15.9473,0.4391,0.3203
track_17843,20.1949,17.6620,0.6192,0.4326
track_17848,16.8322,14.9073,0.5121,0.3488
track_17863,16.8742,15.6339,0.5199,0.4090
track_17868,18.8356,15.5593,0.6671,0.3948
track_17871,15.4634,14.6388,0.4075,0.3001
track_17874,16.5979,14.8416,0.5407,0.3615
track_17875,15.8310,14.0676,0.4509,0.2830
track_17879,15.8762,14.1793,0.4550,0.3191
track_17897,16.7209,15.0873,0.4953,0.3583
track_17932,17.3424,16.4458,0.4952,0.3979
track_17937,17.3943,15.0699,0.5083,0.3488
track_17941,21.8191,17.8660,0.7795,0.5297
track_17943,20.4097,17.5375,0.6507,0.5045
track_17959,22.5520,19.6146,0.5797,0.4523
track_17972,15.5195,13.7001,0.4300,0.1913
track_17985,20.1232,17.8343,0.5322,0.4231
track_18025,16.5769,14.0331,0.5334,0.2450
track_18027,17.0348,14.5250,0.5939,0.3695
track_18034,17.4527,15.4765,0.5401,0.3530
track_18045,21.4542,18.6018,0.6542,0.4781
track_18058,21.5967,18.3024,0.6811,0.4337
track_18076,24.1167,20.1445,0.6936,0.4862
track_18118,22.1619,19.7125,0.5728,0.4589
track_18132,20.4650,17.9212,0.4866,0.2542
track_18142,21.1733,18.7678,0.4890,0.3943
track_18149,24.8562,20.4642,0.5274,0.3835
track_18151,21.8267,18.5843,0.5330,0.4390
track_18157,20.1328,16.7292,0.7108,0.4773
track_18173,23.7762,19.0589,0.6965,0.3992
track_18185,18.2050,15.8660,0.5054,0.2992
track_18192,19.6728,17.4339,0.4607,0.2440
track_18204,19.8676,16.8306,0.4474,0.3068
track_18208,17.8502,15.8150,0.4618,0.2440
track_18215,25.2428,21.0224,0.6594,0.4773
track_18219,17.4899,15.6372,0.5729,0.3895
track_18237,20.3194,17.6595,0.5644,0.3517
track_18285,20.4460,16.9710,0.7500,0.5490
track_18300,18.3612,15.7103,0.6354,0.4131
track_18327,17.1816,15.0235,0.5430,0.3566
track_18329,16.3747,14.4320,0.4633,0.2151
track_18335,16.4837,14.6110,0.5118,0.3548
track_18338,15.1924,14.4092,0.3984,0.2842
track_18356,18.5389,16.1699,0.4919,0.3652
track_18360,24.7452,21.2701,0.8261,0.6918
track_18379,19.3393,15.4033,0.6914,0.4928
track_18431,16.0905,13.8083,0.5083,0.2838
track_18438,14.2098,12.9510,0.3891,0.2308
track_18441,15.7049,13.8188,0.4631,0.3148
track_18467,16.7469,14.3550,0.5038,0.2388
track_18470,18.3180,14.8561,0.6616,0.3849
track_18476,21.9678,19.2646,0.6087,0.3814
track_18480,24.9594,20.7701,0.6268,0.3824
track_18496,24.9836,21.1650,0.7263,0.5789
track_18532,24.8282,20.1338,0.7588,0.4558
track_18547,22.2906,19.1391,0.5910,0.4079
track_18566,17.9923,16.2402,0.4907,0.3446
track_18582,19.3714,16.8132,0.5366,0.3190
track_18591,19.8577,17.6276,0.4728,0.2735
track_18594,22.5384,18.0802,0.4994,0.3643
track_18616,23.6890,19.1666,0.7713,0.4997
track_18620,18.8590,15.7143,0.6336,0.4119
track_18655,15.5189,13.3515,0.4894,0.2374
track_18666,19.1074,16.9591,0.5598,0.3888
track_18682,19.4319,16.9808,0.5191,0.3745
track_18704,16.8624,14.8770,0.4440,0.2453
track_18706,20.9298,17.4629,0.6970,0.4656
track_18707,16.6497,14.8639,0.5202,0.3343
track_18733,21.1077,17.7971,0.7120,0.5126
track_18740,24.0688,19.8103,0.7654,0.6152
track_18745,22.7497,18.6175,0.7726,0.6006
track_18755,21.2674,19.0519,0.6579,0.5503
track_18761,16.6038,14.3657,0.5471,0.3254
track_18763,18.9634,16.7671,0.5694,0.4208
track_18775,15.0631,13.7472,0.3964,0.2597
track_18795,15.3572,13.4947,0.4672,0.2501
track_18798,19.9231,17.5825,0.5672,0.4237
track_18820,19.0216,16.6957,0.6354,0.4524
track_18824,17.2045,15.7969,0.4094,0.2852
track_18850,17.2699,15.2070,0.5299,0.3035
track_18893,18.4966,15.0796,0.6340,0.3161
track_18906,17.7702,15.7985,0.5849,0.4083
track_18928,19.5441,16.4455,0.6962,0.4641
track_18935,16.7884,15.5948,0.4834,0.3353
track_18939,15.9048,14.0652,0.4311,0.2448
track_18964,17.6662,14.7200,0.6292,0.4006
track_18997,17.5704,14.5408,0.5792,0.3406
track_18999,18.8066,17.5098,0.5632,0.4464
track_19027,17.1733,15.2242,0.5887,0.3792
track_19029,18.8896,15.8625,0.5102,0.2989
track_19040,16.1867,13.7317,0.4894,0.2139
track_19054,17.3392,15.4740,0.5201,0.3377
track_19071,17.0395,14.7044,0.5181,0.3395
track_19095,23.7209,21.9741,0.6504,0.5552
track_19134,17.4180,15.8912,0.3917,0.2816
track_19140,18.5964,15.9855,0.6178,0.4246
track_19161,18.2406,15.0906,0.6180,0.3296
track_19166,16.7340,15.1737,0.5603,0.4064
track_19173,18.8173,15.8058,0.6498,0.4108
track_19178,17.7508,16.6346,0.5184,0.3147
track_19201,16.7364,14.3029,0.4932,0.2863
track_19218,17.3233,15.2917,0.5561,0.3267
track_19232,19.4591,17.1115,0.5258,0.3575
track_19240,15.2393,14.0990,0.4651,0.3430
track_19256,19.1576,17.1900,0.5353,0.3160
track_19257,16.5905,15.0077,0.4834,0.3303
track_19258,16.1570,13.8752,0.4838,0.2664
track_19264,16.3579,14.5650,0.4592,0.2795
track_19276,17.1730,15.1203,0.5041,0.3300
track_19291,16.2981,14.5763,0.5051,0.3021
track_19297,14.1349,13.1315,0.3538,0.2049
track_19300,18.0489,15.4439,0.6175,0.3923
track_19307,20.2433,16.8139,0.6486,0.3613
track_19326,19.0511,17.1419,0.4995,0.3631
track_19333,18.7519,15.6412,0.6528,0.3793
track_19356,15.3063,14.4474,0.4532,0.3216
track_19391,17.8650,15.5820,0.4965,0.3105
track_19403,16.2366,14.5507,0.5367,0.3190
track_19407,18.5272,16.2585,0.6063,0.4226
track_19421,18.8083,17.2061,0.4894,0.3771
track_19435,19.6107,17.7701,0.6100,0.4435
track_19437,17.6755,15.0870,0.5391,0.3362
track_19447,15.0039,13.3407,0.4144,0.2069
track_19475,16.7280,14.3793,0.5180,0.2806
track_19484,16.3203,14.5970,0.4898,0.3315
track_19486,15.4707,14.0526,0.4803,0.2880
track_19511,16.3362,15.1272,0.3832,0.2439
track_19522,19.9231,17.2807,0.5578,0.3611
track_19525,17.9418,14.9281,0.6472,0.3586
track_19537,18.7743,16.8287,0.5982,0.4693
track_19542,22.1260,18.5398,0.6811,0.4981
track_19545,20.6945,19.7594,0.5424,0.4514
track_19577,19.7049,17.0445,0.4587,0.3199
track_19641,19.1302,17.0528,0.6293,0.4628
track_19644,16.7200,13.9463,0.5829,0.3419
track_19725,20.5869,19.0315,0.5311,0.4416
track_19727,20.3228,18.7901,0.5024,0.3415
track_19739,22.0998,18.1306,0.4068,0.3004
track_19754,18.6543,16.0883,0.4585,0.2582
track_19763,17.5196,15.4516,0.4927,0.3206
track_19766,15.1094,13.9266,0.2679,0.1700
track_19770,18.3594,16.2449,0.6001,0.4679
track_19810,19.5054,17.1142,0.4216,0.3332
track_19841,19.5594,17.0296,0.5755,0.4170
track_19848,23.4289,18.9847,0.6744,0.3962
track_19858,19.4489,17.9355,0.5366,0.4556
track_19872,19.5142,17.0318,0.6476,0.4299
track_19873,20.8308,18.7004,0.5285,0.4235
track_19883,18.6250,16.2918,0.5885,0.4188
track_19916,21.1435,17.7510,0.4447,0.2863
track_19918,16.6946,15.0226,0.4635,0.2939
track_19919,21.4684,17.8383,0.7326,0.5429
track_19923,15.9125,13.9491,0.4768,0.2793
track_19928,14.7189,13.3014,0.4620,0.2981
track_19929,14.9369,13.4752,0.3693,0.1787
track_19956,15.5400,13.6739,0.4285,0.2440
track_19959,14.8694,13.3072,0.3525,0.1963
track_19962,17.6589,15.8171,0.5521,0.4423
track_19968,18.6374,16.3414,0.3865,0.2842
track_19975,17.4502,15.1516,0.4510,0.2872
track_19981,20.3047,16.3187,0.7130,0.4973
track_20018,17.0546,15.1849,0.4375,0.2446
track_20035,17.2121,14.6708,0.6341,0.3459
track_20039,15.4682,13.6613,0.4472,0.1958
track_20048,17.7053,15.4192,0.5666,0.4064
track_20058,17.2321,15.2685,0.4347,0.2764
track_20060,15.5102,14.2581,0.4141,0.2709
track_20068,18.3490,15.9254,0.6069,0.3722
track_20082,17.4351,15.7643,0.3822,0.2147
track_20083,16.0818,14.2388,0.5245,0.3391
track_20093,17.4462,15.2337,0.4916,0.2480
track_20094,18.3606,15.4421,0.4813,0.2609
track_20121,16.5577,14.6450,0.2926,0.1695
track_20127,18.5188,16.3820,0.6464,0.5033
track_20143,16.1903,14.3586,0.4498,0.2947
track_20145,18.4649,16.9967,0.4998,0.4109
track_20166,21.8764,19.3322,0.6668,0.5526
track_20173,15.6161,13.9097,0.4466,0.2341
track_20179,18.5074,15.6265,0.6705,0.4316
track_20206,16.2132,13.9574,0.4985,0.2187
track_20209,21.7060,18.4620,0.6050,0.4641
track_20211,18.0701,16.0148,0.3904,0.2536
track_20212,17.7239,15.5402,0.4643,0.2600
track_20225,22.1359,18.6201,0.7091,0.5016
track_20246,16.9683,15.1919,0.3819,0.2030
track_20247,19.9127,17.7782,0.5029,0.3362
track_20273,16.8696,14.5803,0.4357,0.2211
track_20280,20.3423,17.0023,0.4870,0.3335
track_20289,14.0477,12.8908,0.2545,0.1271
track_20291,18.6815,16.1992,0.5854,0.4011
track_20306,16.4341,15.0002,0.4588,0.3311
track_20322,22.8633,19.9859,0.5883,0.5141
track_20332,23.4989,18.8972,0.7675,0.6003
track_20339,15.4896,14.8627,0.4354,0.3675
track_20342,21.1013,18.1879,0.7200,0.4511
track_20344,20.4974,17.9545,0.6028,0.4480
track_20367,25.6428,21.3511,0.6739,0.4887
track_20378,16.4570,15.2308,0.4988,0.3728
track_20379,16.2690,14.3554,0.5355,0.3519
track_20407,22.7746,18.7937,0.7766,0.5779
track_20430,17.2977,14.8571,0.5257,0.3289
track_20462,16.8580,15.2522,0.5430,0.3978
track_20510,16.5003,14.4258,0.4672,0.2695
track_20517,16.3621,15.0318,0.4733,0.3424
track_20518,15.7736,14.1566,0.4114,0.2707
track_20525,20.4831,17.9088,0.6700,0.5142
track_20526,19.2173,17.6339,0.5929,0.4703
track_20548,17.0265,15.4652,0.4263,0.2844
track_20558,16.6795,16.4117,0.4004,0.3209
track_20564,18.9147,17.4462,0.5426,0.4390
track_20583,17.2595,15.4827,0.5373,0.3665
track_20599,15.5570,14.5517,0.4710,0.3404
track_20601,20.5211,16.7224,0.6835,0.4509
track_20614,20.8832,18.2412,0.7060,0.5687
track_20629,18.8226,16.1796,0.6293,0.4438
track_20637,18.6643,16.2100,0.5749,0.4114
track_20644,20.7015,17.3080,0.6760,0.5575
track_20662,20.3356,17.6121,0.6833,0.5199
track_20672,18.8834,15.7385,0.6235,0.3824
track_20675,17.5101,15.0855,0.5505,0.3845
track_20694,20.0543,17.3186,0.5535,0.3964
track_20695,21.5251,19.8239,0.7066,0.6202
track_20696,20.7980,19.0540,0.6449,0.5376
track_20706,16.0380,14.5224,0.4669,0.3235
track_20719,15.2359,14.1342,0.4056,0.2995
track_20723,17.7772,16.0578,0.5429,0.3593
track_20726,16.0420,14.9619,0.5158,0.3715
track_20733,14.7207,13.9305,0.4509,0.3574
track_20735,20.6143,16.4942,0.6985,0.4676
track_20736,18.5162,15.5730,0.6810,0.4377
